user_id,director1_count,director2_count,director3_count,director4_count,director5_count,director6_count,director7_count,director8_count,director9_count,director10_count,director1_norm_count,director2_norm_count,director3_norm_count,director4_norm_count,director5_norm_count,director6_norm_count,director7_norm_count,director8_norm_count,director9_norm_count,director10_norm_count
648,575,575,220,220,346,346,392,392,126,126,0.3089930534388552,0.3089930534388552,0.3089930534388552,0.3089930534388552,0.2874437349748375,0.2874437349748375,0.2874437349748375,0.2874437349748375,0.2758023330247408,0.2758023330247408
650,346,126,289,82,619,45,620,410,383,285,0.3285805042330045,0.2874437349748375,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
651,620,639,289,346,512,115,556,609,531,447,0.4250462695521529,0.4189806997974829,0.3709348836377228,0.3465336892145843,0.3377441632236085,0.2758023330247408,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.2365460428559566
652,346,575,289,447,556,194,45,146,392,69,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429
653,289,194,346,447,575,45,134,77,69,556,0.3784905180736093,0.3631044393532853,0.2984878730548242,0.2984878730548242,0.2758023330247408,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107
654,289,346,77,196,45,570,556,146,192,3,0.3285805042330045,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795
655,259,211,168,476,579,296,346,200,102,466,0.6998494662730654,0.6247152010006625,0.5969757461096483,0.591524480586548,0.4914277103803815,0.468253376753067,0.4633034234171089,0.4582369899662673,0.4530484621049463,0.4477318095822363
656,126,289,346,45,309,82,448,447,641,77,0.4477318095822363,0.3549784377305916,0.3465336892145843,0.3377441632236085,0.3377441632236085,0.3285805042330045,0.2984878730548242,0.250442056895064,0.250442056895064,0.2365460428559566
657,591,567,194,297,346,115,32,165,484,512,0.4824550168010637,0.4633034234171089,0.4530484621049463,0.4063115465541995,0.3928500704771336,0.3928500704771336,0.3928500704771336,0.3549784377305916,0.3377441632236085,0.3285805042330045
658,395,639,267,212,52,153,186,433,367,484,0.3089930534388552,0.2758023330247408,0.2758023330247408,0.2634953556231368,0.2634953556231368,0.250442056895064,0.250442056895064,0.250442056895064,0.2365460428559566,0.2216909471103107
659,100,271,248,368,170,557,418,398,377,512,0.8205806034851113,0.7854759728058447,0.7691741964524172,0.633977424189422,0.6270683772878287,0.5162991929128273,0.4127392921505489,0.4063115465541995,0.3857899793833687,0.3784905180736093
660,126,449,165,82,340,289,346,635,447,641,0.4582369899662673,0.3857899793833687,0.3784905180736093,0.3709348836377228,0.3549784377305916,0.3377441632236085,0.3285805042330045,0.3089930534388552,0.2874437349748375,0.2874437349748375
661,296,383,292,579,507,100,259,285,35,591,0.468253376753067,0.468253376753067,0.4530484621049463,0.4309456382278558,0.4189806997974829,0.4127392921505489,0.399685993422476,0.399685993422476,0.3928500704771336,0.3857899793833687
662,153,568,289,311,423,45,565,194,69,23,0.2984878730548242,0.2634953556231368,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122
663,289,126,45,575,464,568,380,317,613,578,0.3549784377305916,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964
664,91,289,470,556,448,45,118,512,504,318,0.3928500704771336,0.3631044393532853,0.2634953556231368,0.250442056895064,0.250442056895064,0.250442056895064,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2216909471103107
665,639,350,289,556,346,625,220,620,158,115,0.4530484621049463,0.4366876715022497,0.4063115465541995,0.4063115465541995,0.3784905180736093,0.3784905180736093,0.3709348836377228,0.3549784377305916,0.3190094402256551,0.3089930534388552
666,392,289,575,639,303,259,346,278,380,556,0.3089930534388552,0.2634953556231368,0.2365460428559566,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1265583964973288
667,441,289,346,126,575,345,503,577,278,447,0.4869880997510205,0.3631044393532853,0.3285805042330045,0.3190094402256551,0.3190094402256551,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2758023330247408,0.2758023330247408
668,603,45,40,632,44,425,380,478,193,578,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.0724470105828986
669,289,591,556,45,309,115,641,118,194,318,0.3709348836377228,0.3465336892145843,0.3190094402256551,0.2984878730548242,0.2984878730548242,0.2634953556231368,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2365460428559566
670,126,82,610,568,620,16,20,363,45,290,0.3928500704771336,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122
671,100,639,34,63,449,144,93,556,45,177,0.7528452357687838,0.4730920857119131,0.4582369899662673,0.4530484621049463,0.4189806997974829,0.4189806997974829,0.3928500704771336,0.3857899793833687,0.3784905180736093,0.3709348836377228
672,289,194,575,346,45,447,146,639,134,192,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1265583964973288
673,346,289,575,126,158,194,392,556,592,578,0.3285805042330045,0.2984878730548242,0.2758023330247408,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.2057345012031795
674,289,346,447,134,126,77,504,192,568,73,0.3285805042330045,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
675,289,475,346,45,556,204,116,632,575,639,0.2984878730548242,0.2874437349748375,0.2634953556231368,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122
676,289,346,126,45,447,556,641,194,570,470,0.3377441632236085,0.2874437349748375,0.2758023330247408,0.2758023330247408,0.2758023330247408,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107
677,126,45,592,447,547,575,504,384,68,604,0.3190094402256551,0.2874437349748375,0.2216909471103107,0.2057345012031795,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519
678,289,575,641,45,447,146,556,346,69,134,0.2758023330247408,0.250442056895064,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122
679,591,289,346,512,194,309,556,118,45,578,0.4309456382278558,0.4250462695521529,0.3631044393532853,0.3465336892145843,0.3377441632236085,0.3190094402256551,0.3089930534388552,0.3089930534388552,0.2984878730548242,0.2984878730548242
680,591,639,620,346,126,289,592,278,355,58,0.3377441632236085,0.3089930534388552,0.2634953556231368,0.250442056895064,0.250442056895064,0.2216909471103107,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429
681,115,23,146,609,346,592,77,69,402,200,0.3631044393532853,0.2874437349748375,0.2365460428559566,0.2365460428559566,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1265583964973288
682,45,289,346,311,575,146,69,77,632,504,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122
683,289,556,346,309,458,575,45,591,641,134,0.3928500704771336,0.3857899793833687,0.3857899793833687,0.3465336892145843,0.3377441632236085,0.3190094402256551,0.3089930534388552,0.2874437349748375,0.2758023330247408,0.2634953556231368
684,289,556,591,346,575,447,512,194,126,45,0.3784905180736093,0.3377441632236085,0.3377441632236085,0.3285805042330045,0.3190094402256551,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2874437349748375,0.2874437349748375
685,346,575,126,69,289,447,194,609,305,146,0.3784905180736093,0.2984878730548242,0.2758023330247408,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795
686,289,346,447,194,575,82,639,45,69,556,0.3465336892145843,0.3465336892145843,0.2874437349748375,0.2634953556231368,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795
687,55,403,448,592,111,87,546,370,241,1,0.2216909471103107,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.0724470105828986
688,346,289,126,11,379,447,639,556,609,575,0.4063115465541995,0.3285805042330045,0.2758023330247408,0.2758023330247408,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795
689,575,317,346,639,126,23,354,568,194,311,0.3190094402256551,0.2874437349748375,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107
690,289,591,346,639,45,212,447,620,641,126,0.3709348836377228,0.3549784377305916,0.2874437349748375,0.2758023330247408,0.250442056895064,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107
691,126,45,575,205,568,219,384,632,259,168,0.4127392921505489,0.3465336892145843,0.3190094402256551,0.2874437349748375,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.1885002266961964,0.1885002266961964
692,346,289,45,196,575,635,134,77,568,632,0.3709348836377228,0.3465336892145843,0.3285805042330045,0.2758023330247408,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795
693,441,289,158,639,200,220,224,194,45,165,0.5651265470889613,0.4127392921505489,0.3857899793833687,0.3784905180736093,0.3709348836377228,0.3465336892145843,0.3465336892145843,0.3285805042330045,0.3285805042330045,0.3285805042330045
696,147,350,267,252,241,635,570,484,560,608,0.3928500704771336,0.3465336892145843,0.3089930534388552,0.2758023330247408,0.2758023330247408,0.2634953556231368,0.250442056895064,0.250442056895064,0.2216909471103107,0.2216909471103107
697,370,160,241,484,267,64,632,448,394,283,0.4189806997974829,0.4063115465541995,0.399685993422476,0.3465336892145843,0.3377441632236085,0.3285805042330045,0.2984878730548242,0.2874437349748375,0.2634953556231368,0.250442056895064
698,40,377,44,380,320,282,45,159,559,123,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1265583964973288
699,289,447,200,346,578,512,194,592,69,609,0.3709348836377228,0.2874437349748375,0.2758023330247408,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2216909471103107
700,567,620,126,639,383,356,245,204,309,198,0.6100290448377212,0.5522681904177638,0.5314151166577963,0.5277344546010212,0.5277344546010212,0.4914277103803815,0.4824550168010637,0.4824550168010637,0.4778244407604167,0.4778244407604167
701,126,289,158,23,346,592,305,556,77,575,0.3631044393532853,0.3190094402256551,0.3190094402256551,0.3089930534388552,0.2874437349748375,0.250442056895064,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2216909471103107
702,499,639,567,198,115,448,289,346,591,343,0.4778244407604167,0.4633034234171089,0.4366876715022497,0.3857899793833687,0.3709348836377228,0.3549784377305916,0.3465336892145843,0.3377441632236085,0.3377441632236085,0.3377441632236085
703,13,552,153,584,448,635,289,82,266,295,0.6555267426534395,0.4477318095822363,0.3857899793833687,0.3549784377305916,0.2758023330247408,0.2634953556231368,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795
704,639,346,289,512,635,115,556,458,578,472,0.5123483758806975,0.5000413984790932,0.4633034234171089,0.4530484621049463,0.4127392921505489,0.3928500704771336,0.3857899793833687,0.3784905180736093,0.3465336892145843,0.3465336892145843
705,278,346,591,289,11,639,194,458,512,297,0.6615923124081096,0.4477318095822363,0.4309456382278558,0.4250462695521529,0.4127392921505489,0.3928500704771336,0.3631044393532853,0.3465336892145843,0.3377441632236085,0.3285805042330045
706,346,115,448,447,289,194,609,575,392,556,0.3631044393532853,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.250442056895064
707,271,170,278,275,398,158,346,11,639,325,0.538592897553404,0.4824550168010637,0.468253376753067,0.468253376753067,0.4127392921505489,0.4063115465541995,0.3549784377305916,0.3549784377305916,0.3465336892145843,0.3465336892145843
708,289,575,69,613,568,380,135,159,192,44,0.2365460428559566,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1265583964973288
709,289,346,447,126,575,392,69,135,556,436,0.250442056895064,0.250442056895064,0.250442056895064,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122
710,289,77,346,592,69,134,504,641,45,575,0.3377441632236085,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
711,556,289,69,77,187,346,505,609,560,351,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1265583964973288,0.1265583964973288
712,289,194,591,346,512,204,635,639,448,82,0.3784905180736093,0.3784905180736093,0.3709348836377228,0.3465336892145843,0.3377441632236085,0.3285805042330045,0.3089930534388552,0.3089930534388552,0.2984878730548242,0.2874437349748375
713,97,448,73,289,346,641,143,506,549,126,0.3709348836377228,0.3465336892145843,0.3285805042330045,0.3089930534388552,0.2984878730548242,0.2984878730548242,0.2984878730548242,0.2984878730548242,0.2874437349748375,0.2874437349748375
714,258,84,289,346,314,169,115,273,415,443,0.3631044393532853,0.3190094402256551,0.3089930534388552,0.3089930534388552,0.3089930534388552,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2365460428559566,0.2365460428559566
715,639,173,93,46,287,575,210,611,189,240,0.399685993422476,0.3465336892145843,0.3377441632236085,0.3377441632236085,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2758023330247408,0.2758023330247408,0.250442056895064
716,245,350,343,144,639,292,499,346,591,189,0.5083237075403111,0.4778244407604167,0.4730920857119131,0.4530484621049463,0.442280544059136,0.442280544059136,0.4189806997974829,0.4063115465541995,0.3928500704771336,0.3857899793833687
717,346,575,77,146,194,556,447,578,564,311,0.2874437349748375,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1492439365274122,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.0724470105828986
718,346,297,325,575,69,449,578,133,146,271,0.4063115465541995,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964
719,289,346,556,641,194,592,69,447,146,321,0.2874437349748375,0.2634953556231368,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964
720,591,512,194,289,556,472,118,346,458,55,0.468253376753067,0.4309456382278558,0.399685993422476,0.3928500704771336,0.3784905180736093,0.3549784377305916,0.3549784377305916,0.3465336892145843,0.3465336892145843,0.3377441632236085
721,289,158,77,575,192,346,134,69,331,320,0.2634953556231368,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1492439365274122
722,405,639,494,591,31,446,625,410,515,220,0.3089930534388552,0.2758023330247408,0.2634953556231368,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964
723,448,126,346,632,484,504,143,267,266,469,0.2874437349748375,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429
724,194,2,346,82,311,358,74,126,146,289,0.2874437349748375,0.2758023330247408,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795
725,289,346,194,447,575,453,556,639,591,578,0.3709348836377228,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.250442056895064,0.2365460428559566,0.2216909471103107,0.1885002266961964,0.1885002266961964,0.1885002266961964
726,289,346,641,556,448,570,194,240,77,505,0.2984878730548242,0.2758023330247408,0.2758023330247408,0.2634953556231368,0.250442056895064,0.250442056895064,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.2057345012031795
727,100,248,271,144,259,221,368,211,110,441,1.0000000000000002,0.8907013573880773,0.8757479674215456,0.8344170646301561,0.8068115805951352,0.7910113287370089,0.7899155834352058,0.7854759728058447,0.7854759728058447,0.7393837596917181
728,289,194,575,346,556,592,134,69,603,146,0.3631044393532853,0.3549784377305916,0.2984878730548242,0.2758023330247408,0.250442056895064,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107
729,142,577,620,595,567,115,394,198,418,388,0.4189806997974829,0.3857899793833687,0.3709348836377228,0.3709348836377228,0.3549784377305916,0.3549784377305916,0.3549784377305916,0.3465336892145843,0.3465336892145843,0.3465336892145843
730,639,634,115,556,36,133,129,638,289,511,0.4309456382278558,0.4309456382278558,0.3928500704771336,0.3857899793833687,0.3709348836377228,0.3631044393532853,0.3465336892145843,0.3377441632236085,0.3285805042330045,0.3190094402256551
731,442,241,370,610,632,141,45,289,82,164,0.3549784377305916,0.3465336892145843,0.3465336892145843,0.3285805042330045,0.3190094402256551,0.3190094402256551,0.3089930534388552,0.2874437349748375,0.2758023330247408,0.2634953556231368
732,289,45,575,126,556,346,505,504,82,69,0.2874437349748375,0.2874437349748375,0.2758023330247408,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795
733,110,221,271,248,380,632,448,118,289,96,0.538592897553404,0.538592897553404,0.4582369899662673,0.3549784377305916,0.2874437349748375,0.2874437349748375,0.2758023330247408,0.2758023330247408,0.2634953556231368,0.2634953556231368
734,289,194,311,591,447,134,346,146,575,566,0.3377441632236085,0.2984878730548242,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795
735,591,556,289,194,45,346,512,118,69,319,0.4366876715022497,0.3285805042330045,0.3089930534388552,0.2758023330247408,0.2758023330247408,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795
736,126,259,614,346,168,575,556,592,505,73,0.3465336892145843,0.250442056895064,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429
737,289,639,448,346,484,395,165,82,126,463,0.2984878730548242,0.2758023330247408,0.2634953556231368,0.250442056895064,0.250442056895064,0.250442056895064,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566
738,82,632,548,470,512,556,346,147,448,471,0.2984878730548242,0.2874437349748375,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795
739,639,313,591,404,350,550,289,625,332,63,0.520178820165135,0.520178820165135,0.4309456382278558,0.4250462695521529,0.4189806997974829,0.4063115465541995,0.3857899793833687,0.3857899793833687,0.3857899793833687,0.3857899793833687
740,289,575,556,194,578,447,77,512,346,69,0.2874437349748375,0.2758023330247408,0.250442056895064,0.250442056895064,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795
741,619,289,292,69,575,556,194,23,346,566,0.2874437349748375,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429
742,194,45,289,447,134,504,291,17,266,6,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519
743,259,271,248,639,158,170,449,289,368,100,0.6100290448377212,0.5489299299498882,0.5277344546010212,0.5123483758806975,0.5083237075403111,0.5042223742580036,0.4127392921505489,0.399685993422476,0.3857899793833687,0.3709348836377228
744,289,82,448,632,346,45,77,556,635,307,0.3089930534388552,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.1885002266961964,0.1885002266961964,0.1885002266961964
746,346,289,512,556,441,82,591,194,447,200,0.4189806997974829,0.3928500704771336,0.3377441632236085,0.3377441632236085,0.3377441632236085,0.3190094402256551,0.3190094402256551,0.3190094402256551,0.3190094402256551,0.3089930534388552
747,289,512,591,556,346,639,45,118,635,134,0.4250462695521529,0.3857899793833687,0.3784905180736093,0.3709348836377228,0.3377441632236085,0.3285805042330045,0.3285805042330045,0.3285805042330045,0.3190094402256551,0.3089930534388552
748,271,248,639,368,557,259,398,289,441,252,0.6316989533284758,0.6049022910371054,0.5083237075403111,0.5000413984790932,0.4477318095822363,0.4189806997974829,0.4063115465541995,0.3709348836377228,0.3465336892145843,0.3465336892145843
749,591,512,292,194,346,126,289,635,470,556,0.5083237075403111,0.4633034234171089,0.4250462695521529,0.3928500704771336,0.3377441632236085,0.3190094402256551,0.3089930534388552,0.3089930534388552,0.2874437349748375,0.2758023330247408
750,289,134,346,194,126,82,292,77,146,17,0.3285805042330045,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795
751,639,91,395,289,498,394,474,519,356,404,0.4778244407604167,0.468253376753067,0.4366876715022497,0.4250462695521529,0.3709348836377228,0.3377441632236085,0.3377441632236085,0.3377441632236085,0.3285805042330045,0.3285805042330045
752,165,289,115,194,346,309,556,447,639,578,0.4824550168010637,0.4250462695521529,0.3928500704771336,0.3709348836377228,0.3465336892145843,0.3465336892145843,0.3190094402256551,0.3089930534388552,0.2874437349748375,0.2874437349748375
753,346,96,82,639,575,392,448,153,267,135,0.4127392921505489,0.3857899793833687,0.3465336892145843,0.3285805042330045,0.3190094402256551,0.3190094402256551,0.3089930534388552,0.3089930534388552,0.3089930534388552,0.2874437349748375
754,289,635,45,447,346,134,458,575,578,614,0.3857899793833687,0.3465336892145843,0.3190094402256551,0.2984878730548242,0.2758023330247408,0.2758023330247408,0.2758023330247408,0.2634953556231368,0.250442056895064,0.250442056895064
755,45,289,464,613,575,159,126,380,134,326,0.3928500704771336,0.250442056895064,0.250442056895064,0.250442056895064,0.2365460428559566,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1492439365274122,0.1265583964973288
756,289,556,641,194,45,134,614,346,77,575,0.3465336892145843,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2365460428559566
757,350,639,332,346,63,596,625,194,189,508,0.5123483758806975,0.4730920857119131,0.3190094402256551,0.2984878730548242,0.2758023330247408,0.2758023330247408,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107
758,578,164,77,614,575,392,389,496,346,447,0.2365460428559566,0.1885002266961964,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.0724470105828986,0.0724470105828986
759,448,45,289,447,556,77,632,164,346,592,0.2758023330247408,0.2758023330247408,0.250442056895064,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795
760,639,259,289,133,45,632,153,448,556,266,0.520178820165135,0.3928500704771336,0.3709348836377228,0.3709348836377228,0.3709348836377228,0.3465336892145843,0.3465336892145843,0.3285805042330045,0.3190094402256551,0.3190094402256551
761,639,620,289,346,311,297,447,448,11,204,0.3784905180736093,0.3285805042330045,0.3190094402256551,0.2984878730548242,0.2984878730548242,0.2984878730548242,0.2874437349748375,0.2634953556231368,0.2634953556231368,0.2634953556231368
762,271,248,100,170,137,177,93,171,380,557,0.5682246363248953,0.5651265470889613,0.5489299299498882,0.468253376753067,0.4582369899662673,0.4366876715022497,0.4309456382278558,0.4309456382278558,0.4250462695521529,0.4127392921505489
763,591,639,252,454,274,289,356,611,620,556,0.4366876715022497,0.3631044393532853,0.3089930534388552,0.3089930534388552,0.3089930534388552,0.2984878730548242,0.2874437349748375,0.2758023330247408,0.2634953556231368,0.250442056895064
764,632,267,45,82,448,568,592,635,639,486,0.2758023330247408,0.2634953556231368,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429
765,289,448,346,45,561,556,632,575,82,175,0.3089930534388552,0.3089930534388552,0.2758023330247408,0.2758023330247408,0.2758023330247408,0.2634953556231368,0.250442056895064,0.250442056895064,0.2365460428559566,0.2365460428559566
766,126,82,568,311,575,538,346,307,267,77,0.4477318095822363,0.3285805042330045,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429
767,91,257,289,448,512,556,632,267,635,55,0.4063115465541995,0.399685993422476,0.3709348836377228,0.3465336892145843,0.3285805042330045,0.3190094402256551,0.3089930534388552,0.3089930534388552,0.2984878730548242,0.2984878730548242
768,100,271,259,248,170,398,512,194,70,368,0.6125473599445208,0.6074809264936794,0.591524480586548,0.5772600943667214,0.5042223742580036,0.5000413984790932,0.4366876715022497,0.4366876715022497,0.4250462695521529,0.4250462695521529
769,620,448,575,484,632,289,241,301,442,130,0.4477318095822363,0.3465336892145843,0.3285805042330045,0.3285805042330045,0.3190094402256551,0.2984878730548242,0.2984878730548242,0.2984878730548242,0.2874437349748375,0.2874437349748375
770,259,126,598,37,448,45,632,153,484,345,0.6595893818055125,0.5651265470889613,0.4063115465541995,0.3465336892145843,0.3190094402256551,0.3190094402256551,0.3190094402256551,0.3190094402256551,0.3190094402256551,0.3190094402256551
771,289,447,346,45,77,69,134,269,73,76,0.3190094402256551,0.2984878730548242,0.2874437349748375,0.2758023330247408,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1697655036982429
772,639,591,289,346,309,641,45,447,380,159,0.5277344546010212,0.4633034234171089,0.3709348836377228,0.3631044393532853,0.3631044393532853,0.3377441632236085,0.3285805042330045,0.2984878730548242,0.2874437349748375,0.2758023330247408
773,126,583,278,575,289,205,641,82,146,392,0.3784905180736093,0.3631044393532853,0.2984878730548242,0.2984878730548242,0.2758023330247408,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2057345012031795
774,289,126,194,134,77,504,578,69,392,321,0.3465336892145843,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2634953556231368,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107
775,289,196,241,45,603,445,126,158,464,383,0.3377441632236085,0.3089930534388552,0.2874437349748375,0.2758023330247408,0.2634953556231368,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107
