user_id,lang1_count,lang2_count,lang3_count,lang4_count,lang5_count,lang6_count,lang7_count,lang8_count,lang9_count,lang10_count,lang1_norm_count,lang2_norm_count,lang3_norm_count,lang4_norm_count,lang5_norm_count,lang6_norm_count,lang7_norm_count,lang8_norm_count,lang9_norm_count,lang10_norm_count
569,13,9,46,38,44,5,42,1,47,20,0.7358639008963298,0.2699682092135054,0.2406344072853893,0.1822158491407513,0.1720284053630616,0.1607667087441261,0.1481772030252355,0.0740886015126178,0.0433390536157541,0.0433390536157541
570,13,9,42,46,4,5,38,44,16,1,0.8261162064012243,0.4170711593974952,0.3800214054878736,0.373732105781741,0.207993000124812,0.207993000124812,0.2000718021862013,0.1915162566409897,0.1481772030252355,0.1339043986121942
571,13,44,9,4,47,46,38,5,16,42,0.8128929303869598,0.4809723171324233,0.4181454122387411,0.4080648023110133,0.3830325132819795,0.3653114337660827,0.3418973987370062,0.3059328039752558,0.2963544060504712,0.278194363872498
572,13,42,46,9,5,16,38,44,28,31,0.7746586305955933,0.3784834327957001,0.3089439117693617,0.2820816016374298,0.2461170068756794,0.2000718021862013,0.1915162566409897,0.1822158491407513,0.1720284053630616,0.1481772030252355
573,13,9,46,42,38,5,44,45,16,1,0.7735493952044993,0.5447843650180981,0.4809723171324233,0.4445316090757068,0.4159860002496241,0.3617481952125225,0.3396934596662253,0.302834405643029,0.2287458041304111,0.2222658045378533
574,13,9,46,16,5,42,29,44,39,3,0.6150462435485751,0.2000718021862013,0.1339043986121942,0.0979398038504438,0.0979398038504438,0.0979398038504438,0.0740886015126178,0.0433390536157541,0.0433390536157541,0.0433390536157541
575,13,46,9,38,42,44,5,4,47,32,0.7842250687419322,0.506239265438997,0.4867514141610687,0.4761129686257042,0.4716719096321848,0.4411380777681523,0.4358367967251403,0.3279357656004687,0.3147230087980072,0.2741604036988191
576,13,9,38,46,4,5,16,47,42,1,0.7478560992911532,0.302834405643029,0.2996435042691232,0.2929608747429167,0.2287458041304111,0.2000718021862013,0.1481772030252355,0.1339043986121942,0.1174276551283719,0.1174276551283719
577,13,44,9,46,5,42,16,38,28,47,0.7882203618899067,0.384506843663259,0.3617481952125225,0.3482490052114369,0.3059328039752558,0.3059328039752558,0.2348553102567439,0.2153674589788157,0.1481772030252355,0.1339043986121942
578,13,9,42,4,47,46,38,5,16,44,0.8724384976590789,0.6231970857098325,0.5315802097734402,0.5223134199045493,0.5160852160891848,0.5099253982377582,0.4571211147945973,0.3542442545038129,0.3482490052114369,0.3303930521659869
579,13,9,46,4,42,5,16,44,38,47,0.6713943251865306,0.302834405643029,0.2858324165912593,0.1822158491407513,0.1720284053630616,0.1607667087441261,0.1481772030252355,0.0979398038504438,0.0740886015126178,0.0740886015126178
580,13,46,44,5,42,38,9,16,1,31,0.7857451458639009,0.3279357656004687,0.2000718021862013,0.1915162566409897,0.1481772030252355,0.1174276551283719,0.1174276551283719,0.1174276551283719,0.1174276551283719,0.0979398038504438
581,13,9,42,4,38,46,47,5,44,16,0.7101364672293144,0.5038691626123978,0.4159860002496241,0.3118725129920311,0.2461170068756794,0.2461170068756794,0.2461170068756794,0.2000718021862013,0.1607667087441261,0.1607667087441261
582,13,46,38,9,4,47,29,42,5,44,0.797584991937663,0.5169369118941738,0.5048235194702494,0.4884259224232077,0.4517946690056212,0.4115317199983738,0.4103885298712887,0.4092329806925637,0.3580620624137614,0.3561702031500476
583,13,9,4,46,38,47,42,5,44,16,0.6725874976657019,0.5266606358209357,0.3599210181038771,0.325420655253184,0.2820816016374298,0.2820816016374298,0.2820816016374298,0.2656048581536075,0.2406344072853893,0.2000718021862013
584,13,42,46,9,5,38,6,44,16,18,0.7190127068584451,0.2699682092135054,0.2406344072853893,0.1607667087441261,0.1607667087441261,0.1174276551283719,0.1174276551283719,0.0979398038504438,0.0979398038504438,0.0740886015126178
585,13,9,42,46,38,16,5,4,17,44,0.7641930477537554,0.4159860002496241,0.3929496983619873,0.2820816016374298,0.2699682092135054,0.2000718021862013,0.2000718021862013,0.1915162566409897,0.1822158491407513,0.1607667087441261
586,13,46,9,16,5,38,4,1,44,31,0.7109682788824483,0.3617481952125225,0.3147230087980072,0.2000718021862013,0.2000718021862013,0.1822158491407513,0.1720284053630616,0.1720284053630616,0.1339043986121942,0.0979398038504438
587,13,42,46,9,38,5,44,17,1,10,0.8646953827063995,0.6255258762574848,0.5559479549224924,0.4821534038236311,0.4283328560164307,0.4170711593974952,0.4068837156198054,0.346173459258783,0.325420655253184,0.2996435042691232
588,13,46,44,38,42,9,16,5,10,47,0.6986890411839973,0.4445316090757068,0.3635446620040513,0.3542442545038129,0.3502850145414877,0.3303930521659869,0.2563044506533691,0.2563044506533691,0.2406344072853893,0.2222658045378533
589,13,9,46,16,44,38,42,1,5,17,0.6977555220799867,0.337443118485756,0.1720284053630616,0.1339043986121942,0.1174276551283719,0.0979398038504438,0.0979398038504438,0.0740886015126178,0.0433390536157541,0.0433390536157541
590,13,9,46,5,42,44,16,32,4,1,0.8063646915922187,0.4844771313839065,0.4494280647718242,0.414889711070193,0.325420655253184,0.2929608747429167,0.2153674589788157,0.2153674589788157,0.2000718021862013,0.1915162566409897
591,13,46,9,42,38,5,4,47,44,16,0.8947048820112439,0.4312089198785002,0.429300168120403,0.412662812648451,0.3982291545436701,0.39562201900087,0.3174994573145732,0.2894560604914336,0.278194363872498,0.2741604036988191
592,13,16,9,5,46,44,38,47,32,20,0.786190153505522,0.4243736160541054,0.39562201900087,0.3303930521659869,0.3228449340406581,0.2741604036988191,0.2699682092135054,0.2000718021862013,0.1915162566409897,0.1720284053630616
593,13,44,46,42,38,9,5,1,47,17,0.8599366060128336,0.6781738689022354,0.6443461614193495,0.5951850755432062,0.5057694305814605,0.4815644918215354,0.4330841830303897,0.3995092567658017,0.3440568107261232,0.3303930521659869
594,13,9,46,42,16,5,14,38,1,44,0.7102755528156132,0.2996435042691232,0.2610557776673281,0.1720284053630616,0.1607667087441261,0.1607667087441261,0.1339043986121942,0.0979398038504438,0.0979398038504438,0.0740886015126178
595,13,46,44,42,9,38,5,1,16,17,0.8213071516073814,0.4803768434029558,0.4312089198785002,0.4032600717196313,0.3769230071556467,0.3482490052114369,0.3303930521659869,0.2963544060504712,0.2513320537405661,0.2153674589788157
596,13,42,38,46,5,9,44,31,1,32,0.8730768139078063,0.6255258762574848,0.5890995647605568,0.4677126696698596,0.3396934596662253,0.337443118485756,0.325420655253184,0.2699682092135054,0.207993000124812,0.1915162566409897
597,13,29,9,46,16,24,47,4,8,42,0.7429535313858567,0.6377050657028706,0.4223376067240547,0.3995092567658017,0.3902088492655634,0.3542442545038129,0.2894560604914336,0.2820816016374298,0.2820816016374298,0.2741604036988191
598,13,9,42,46,38,44,5,47,17,4,0.6841059687505164,0.4032600717196313,0.2996435042691232,0.2656048581536075,0.2513320537405661,0.1720284053630616,0.1720284053630616,0.1481772030252355,0.1339043986121942,0.1174276551283719
599,13,42,46,9,38,5,44,1,16,45,0.7991396322504997,0.5489514125187085,0.5451107385785116,0.5274323883288199,0.419208975819716,0.4115317199983738,0.3942942099009149,0.3687597088689381,0.346173459258783,0.3418973987370062
600,13,38,9,5,44,42,46,4,16,6,0.7592546178737141,0.3303930521659869,0.2656048581536075,0.1174276551283719,0.0740886015126178,0.0740886015126178,0.0433390536157541,0.0,0.0,0.0
601,13,42,46,9,38,44,1,5,47,4,0.8153393310096726,0.5577002442974021,0.5038691626123978,0.4932975773323338,0.4621946828062821,0.4007742094934727,0.3617481952125225,0.3502850145414877,0.3418973987370062,0.337443118485756
602,13,9,46,16,5,42,38,4,47,44,0.7456328036921399,0.3396934596662253,0.2656048581536075,0.2287458041304111,0.2000718021862013,0.2000718021862013,0.1915162566409897,0.1481772030252355,0.1481772030252355,0.1339043986121942
603,13,9,16,46,5,38,42,44,1,6,0.7973082809182,0.3995092567658017,0.3969335355532759,0.3929496983619873,0.3059328039752558,0.2741604036988191,0.2406344072853893,0.2287458041304111,0.207993000124812,0.1607667087441261
604,13,17,9,46,42,5,16,31,44,1,0.7370065090881106,0.4773486732322491,0.4358367967251403,0.3982291545436701,0.3089439117693617,0.2656048581536075,0.2406344072853893,0.2222658045378533,0.207993000124812,0.1822158491407513
605,13,46,42,9,5,44,16,31,38,14,0.7819747275614628,0.2513320537405661,0.2461170068756794,0.207993000124812,0.1481772030252355,0.1339043986121942,0.1339043986121942,0.1174276551283719,0.0979398038504438,0.0740886015126178
606,13,46,42,4,9,47,5,16,44,31,0.7829650864743048,0.4710221370658937,0.4663596483376875,0.4411380777681523,0.3202056083882972,0.3174994573145732,0.2894560604914336,0.2858324165912593,0.2153674589788157,0.2000718021862013
607,13,42,9,46,5,38,44,16,47,4,0.7230348066157839,0.5223134199045493,0.4470078725179705,0.346173459258783,0.2406344072853893,0.2348553102567439,0.207993000124812,0.2000718021862013,0.2000718021862013,0.1481772030252355
608,13,5,42,46,9,38,16,47,17,1,0.883327604813205,0.4642974507781811,0.4607694982523379,0.4556261637403515,0.3522829653851158,0.3303930521659869,0.302834405643029,0.302834405643029,0.2858324165912593,0.2820816016374298
609,13,42,38,46,9,5,44,16,1,4,0.7481978263718697,0.3059328039752558,0.302834405643029,0.2513320537405661,0.2406344072853893,0.2000718021862013,0.1720284053630616,0.1174276551283719,0.0740886015126178,0.0433390536157541
610,13,46,9,38,44,5,1,47,16,10,0.7462798530971325,0.4007742094934727,0.3873958643418773,0.3687597088689381,0.3059328039752558,0.2461170068756794,0.2406344072853893,0.2348553102567439,0.2222658045378533,0.2222658045378533
611,13,44,46,42,38,9,5,16,31,1,0.8786275789793717,0.5814934974562599,0.5210964740305885,0.4803768434029558,0.4213048715597685,0.391588058827191,0.3351443791799459,0.2741604036988191,0.2406344072853893,0.2287458041304111
612,13,46,9,5,42,16,44,31,1,14,0.6865632553160346,0.2656048581536075,0.2461170068756794,0.2406344072853893,0.2000718021862013,0.1339043986121942,0.1174276551283719,0.1174276551283719,0.0740886015126178,0.0433390536157541
613,13,46,9,42,5,44,16,6,38,1,0.8029154891235353,0.4974490606162455,0.4878706626914609,0.3753394632592063,0.3721002075492629,0.3542442545038129,0.3418973987370062,0.3418973987370062,0.3396934596662253,0.325420655253184
614,13,42,9,46,5,44,16,47,38,29,0.7646536791572988,0.384506843663259,0.3202056083882972,0.2963544060504712,0.1607667087441261,0.1174276551283719,0.1174276551283719,0.0979398038504438,0.0740886015126178,0.0740886015126178
615,13,46,42,9,44,5,38,16,47,4,0.800343330308999,0.467038299874605,0.412662812648451,0.3800214054878736,0.3721002075492629,0.3418973987370062,0.3303930521659869,0.2610557776673281,0.2513320537405661,0.2287458041304111
616,13,9,16,42,46,38,5,4,47,31,0.6770417779169523,0.337443118485756,0.1720284053630616,0.1720284053630616,0.1481772030252355,0.0979398038504438,0.0740886015126178,0.0433390536157541,0.0,0.0
617,13,46,9,42,4,38,47,44,5,16,0.7971234081284018,0.5880144056126857,0.538386052290799,0.5186202105883246,0.4556261637403515,0.4445316090757068,0.4445316090757068,0.4233604591036277,0.414889711070193,0.3599210181038771
618,13,9,42,46,5,35,16,38,44,1,0.7592106584825994,0.3800214054878736,0.3617481952125225,0.3089439117693617,0.2929608747429167,0.2699682092135054,0.2348553102567439,0.1822158491407513,0.1822158491407513,0.1720284053630616
619,13,9,42,46,17,44,16,38,5,1,0.7022687851672478,0.4137820611788431,0.4080648023110133,0.2610557776673281,0.2153674589788157,0.1915162566409897,0.1607667087441261,0.1481772030252355,0.1481772030252355,0.0740886015126178
620,13,3,9,46,42,44,5,38,16,1,0.8239788649754284,0.5009538748677289,0.4202620607714008,0.39562201900087,0.3351443791799459,0.2820816016374298,0.2563044506533691,0.2287458041304111,0.2153674589788157,0.1720284053630616
621,13,9,46,42,16,5,38,47,1,44,0.7682285622103358,0.5206877268480034,0.5019344987916311,0.4312089198785002,0.3303930521659869,0.3089439117693617,0.2996435042691232,0.2461170068756794,0.2461170068756794,0.2222658045378533
622,13,46,9,16,5,44,38,4,42,1,0.7860876237537863,0.3542442545038129,0.325420655253184,0.2656048581536075,0.2348553102567439,0.207993000124812,0.1822158491407513,0.1720284053630616,0.1481772030252355,0.1481772030252355
623,13,42,46,9,38,5,44,47,1,16,0.7407815820372756,0.5480041041793063,0.5071727845430076,0.4642974507781811,0.3561702031500476,0.3440568107261232,0.3279357656004687,0.325420655253184,0.2929608747429167,0.2858324165912593
624,13,42,46,38,9,4,44,47,5,1,0.8384703293824259,0.5441286129123245,0.519036925572238,0.4548707736141279,0.4330841830303897,0.3721002075492629,0.3653114337660827,0.346173459258783,0.325420655253184,0.278194363872498
625,13,42,9,46,38,5,44,16,18,28,0.7740097861158005,0.4170711593974952,0.3482490052114369,0.2741604036988191,0.1720284053630616,0.1607667087441261,0.0740886015126178,0.0433390536157541,0.0433390536157541,0.0433390536157541
626,13,46,9,5,42,16,4,38,44,31,0.7797122889039856,0.3617481952125225,0.3542442545038129,0.2563044506533691,0.2513320537405661,0.1822158491407513,0.1339043986121942,0.1339043986121942,0.1339043986121942,0.1339043986121942
627,13,46,9,42,47,5,16,4,44,32,0.7631810898235085,0.3769230071556467,0.373732105781741,0.2699682092135054,0.2656048581536075,0.2656048581536075,0.2563044506533691,0.2348553102567439,0.207993000124812,0.1915162566409897
628,13,46,9,42,38,44,5,16,4,1,0.7234656801079286,0.3351443791799459,0.278194363872498,0.2287458041304111,0.207993000124812,0.1720284053630616,0.1720284053630616,0.1481772030252355,0.1174276551283719,0.0979398038504438
629,13,9,42,46,5,16,4,47,44,32,0.7675800216815056,0.4889783125828109,0.4233604591036277,0.3147230087980072,0.2563044506533691,0.2513320537405661,0.2222658045378533,0.1822158491407513,0.1481772030252355,0.1174276551283719
630,13,9,46,4,38,44,47,5,42,16,0.7895196152445402,0.5038691626123978,0.4683828114135327,0.4321506639263792,0.4159860002496241,0.3635446620040513,0.3502850145414877,0.3502850145414877,0.3059328039752558,0.2929608747429167
631,13,9,46,42,38,1,16,44,5,4,0.7273265877192628,0.4056894321561889,0.3542442545038129,0.3147230087980072,0.2461170068756794,0.2461170068756794,0.2222658045378533,0.207993000124812,0.207993000124812,0.1481772030252355
632,13,42,46,9,38,44,5,4,16,1,0.8945810408920855,0.6246004396713795,0.5495783190547511,0.511721865029287,0.4833215822051815,0.4571211147945973,0.4461888090618807,0.3753394632592063,0.3228449340406581,0.3059328039752558
633,13,42,9,46,5,16,38,44,47,1,0.8198959964945198,0.4785702551912225,0.3753394632592063,0.3687597088689381,0.2610557776673281,0.2348553102567439,0.207993000124812,0.2000718021862013,0.2000718021862013,0.1481772030252355
634,13,46,9,47,16,42,4,5,38,44,0.7782137594603458,0.4767326066392195,0.4533437868162019,0.4358367967251403,0.388811610310625,0.3784834327957001,0.3617481952125225,0.346173459258783,0.3089439117693617,0.2858324165912593
635,13,46,42,38,44,5,9,17,45,10,0.7681477095151124,0.4578608219543209,0.4563762528395703,0.427356709889726,0.3542442545038129,0.325420655253184,0.3059328039752558,0.2222658045378533,0.2222658045378533,0.2153674589788157
636,13,9,4,46,38,16,47,5,42,44,0.8665314482449294,0.5330494735674656,0.4419966145765671,0.4159860002496241,0.412662812648451,0.3942942099009149,0.3800214054878736,0.3653114337660827,0.337443118485756,0.2929608747429167
637,13,46,9,42,1,16,5,47,32,38,0.6825860072232669,0.4593250538653782,0.427356709889726,0.3969335355532759,0.3902088492655634,0.3800214054878736,0.3721002075492629,0.3118725129920311,0.3089439117693617,0.302834405643029
638,13,5,46,42,38,44,16,9,3,14,0.7245049124213301,0.2894560604914336,0.2741604036988191,0.2656048581536075,0.1339043986121942,0.1174276551283719,0.0979398038504438,0.0740886015126178,0.0740886015126178,0.0433390536157541
639,13,9,42,46,38,47,16,4,44,5,0.8131055885182635,0.5312097163072151,0.4906185584476091,0.4827390888944546,0.3873958643418773,0.3580620624137614,0.3440568107261232,0.3303930521659869,0.325420655253184,0.3174994573145732
640,13,46,9,42,38,5,47,44,4,45,0.8444773839302473,0.5394221242929217,0.5293377374970115,0.4607694982523379,0.4007742094934727,0.3929496983619873,0.373732105781741,0.3704430075630889,0.3617481952125225,0.325420655253184
641,13,46,42,9,44,5,16,38,10,47,0.7440231769184102,0.3859611145046489,0.3174994573145732,0.2699682092135054,0.2348553102567439,0.207993000124812,0.1822158491407513,0.1607667087441261,0.1339043986121942,0.1174276551283719
642,13,46,9,38,5,44,42,16,1,6,0.730651589084935,0.3982291545436701,0.2929608747429167,0.2348553102567439,0.2287458041304111,0.2222658045378533,0.1915162566409897,0.1822158491407513,0.1822158491407513,0.1720284053630616
643,13,46,42,9,38,16,5,44,4,32,0.7434132622364672,0.3617481952125225,0.278194363872498,0.2513320537405661,0.2287458041304111,0.1915162566409897,0.1822158491407513,0.1481772030252355,0.0979398038504438,0.0979398038504438
644,13,29,42,9,46,16,5,38,44,17,0.7639830118088106,0.5394221242929217,0.5186202105883246,0.4394000352787006,0.4170711593974952,0.3687597088689381,0.3482490052114369,0.3396934596662253,0.2656048581536075,0.2513320537405661
645,13,46,5,9,38,44,31,16,42,47,0.8426802459071036,0.4080648023110133,0.3279357656004687,0.278194363872498,0.2656048581536075,0.2610557776673281,0.2348553102567439,0.2287458041304111,0.2222658045378533,0.1720284053630616
647,13,46,9,42,44,16,5,32,31,14,0.6893886336837589,0.2348553102567439,0.2000718021862013,0.1822158491407513,0.1339043986121942,0.0979398038504438,0.0979398038504438,0.0740886015126178,0.0433390536157541,0.0433390536157541
648,13,13,46,46,42,42,9,9,38,38,0.7160912212539249,0.7160253837045759,0.3815375622277338,0.3815375622277338,0.3502850145414877,0.3502850145414877,0.3059328039752558,0.3059328039752558,0.2461170068756794,0.2461170068756794
650,13,46,9,42,44,38,5,47,1,16,0.7052237005875077,0.4202620607714008,0.4032600717196313,0.4007742094934727,0.2996435042691232,0.2610557776673281,0.2563044506533691,0.2461170068756794,0.2222658045378533,0.1822158491407513
651,13,9,46,42,38,16,1,5,44,22,0.7415104799480658,0.4629002118232427,0.4478207072943588,0.3635446620040513,0.3440568107261232,0.3418973987370062,0.3202056083882972,0.3059328039752558,0.2929608747429167,0.2820816016374298
