movie_id,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science_Fiction,Thriller,War,Western,year,duration,average_rating,director_id,writer_id,composer_id,studio_id,actor_1_id,actor_2_id,actor_3_id,actor_4_id,actor_5_id,language_id,country_1_id,rating_std
422,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1960,109,4.3,639,335.0,193.0,212,4776.0,1144.0,1403.0,896.0,1707.0,13,17,0.5174729268720123
423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2016,145,4.4,92,186.0,139.0,127,4664.0,3589.0,3959.0,4248.0,3770.0,16,19,0.7612106883131718
424,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2004,98,3.6,1957,336.0,81.0,19,4727.0,706.0,144.0,74.0,4499.0,13,17,0.8571884923698715
425,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2001,128,3.8,251,337.0,67.0,62,177.0,305.0,525.0,368.0,4467.0,13,7,1.1270263152275592
426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2000,99,4.4,23,305.0,231.0,213,420.0,235.0,4002.0,3354.0,3714.0,4,14,0.6755422948915457
427,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1995,177,3.9,798,338.0,65.0,214,215.0,3869.0,4166.0,4721.0,4580.0,13,17,1.0051744479645246
428,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2023,135,3.1,1807,122.0,90.0,43,3727.0,4327.0,4615.0,3201.0,4159.0,13,17,0.8351881779081374
429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1952,103,4.3,1270,339.0,232.0,14,2497.0,4038.0,2970.0,3078.0,2041.0,13,17,0.5660574903213039
430,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,105,3.5,1837,340.0,233.0,215,249.0,599.0,651.0,1098.0,2854.0,13,17,1.1077106885938954
431,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,158,4.5,392,108.0,95.0,216,2517.0,334.0,846.0,4184.0,4764.0,13,17,0.6770769800212836
432,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2013,123,4.0,815,319.0,234.0,51,4713.0,1015.0,286.0,2280.0,325.0,13,9,0.9360295548779892
433,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,102,4.0,460,255.0,178.0,217,494.0,3039.0,4733.0,4433.0,320.0,13,17,0.6746833751820284
434,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,122,4.1,1958,341.0,27.0,218,3859.0,4620.0,4748.0,4118.0,3811.0,5,4,0.7379806126283973
435,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,120,3.5,1164,223.0,37.0,219,536.0,225.0,3692.0,3723.0,4397.0,13,17,0.9253585952437088
436,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,147,3.6,365,128.0,74.0,2,317.0,634.0,97.0,167.0,73.0,13,17,0.991231511518224
437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1996,120,3.4,251,337.0,235.0,62,687.0,4858.0,4043.0,4845.0,3722.0,13,7,1.056832323399644
438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,117,3.7,444,342.0,147.0,34,121.0,3384.0,3317.0,2996.0,4358.0,13,17,1.1255345677197666
439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1971,137,4.1,609,271.0,188.0,11,107.0,1024.0,3667.0,3866.0,2376.0,13,9,0.907135866540822
440,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1954,207,4.6,115,343.0,236.0,112,363.0,81.0,1533.0,1266.0,3213.0,9,41,0.5947142507969368
441,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2011,100,3.9,288,344.0,237.0,220,724.0,2630.0,2453.0,1074.0,205.0,13,17,0.7845149073975926
442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,103,3.3,362,345.0,215.0,141,4206.0,295.0,3941.0,2500.0,4259.0,13,17,0.8559913219839768
443,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2002,96,4.0,392,108.0,135.0,19,187.0,3891.0,774.0,4013.0,2883.0,13,17,0.8002781603026111
444,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1990,105,3.9,45,174.0,33.0,62,58.0,350.0,4761.0,4524.0,4499.0,13,17,0.6857932675754302
445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,143,3.7,1757,6.0,58.0,2,634.0,317.0,706.0,531.0,97.0,13,17,0.8946430058653795
446,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,124,2.9,706,346.0,70.0,2,634.0,92.0,3656.0,97.0,132.0,13,17,0.7969450780887469
447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,102,3.7,698,347.0,238.0,221,4703.0,3482.0,3690.0,4736.0,4134.0,13,17,0.831003232354353
448,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1991,84,3.9,652,107.0,90.0,43,3996.0,3873.0,3307.0,3849.0,2197.0,13,17,1.109706616707438
449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,118,4.0,358,348.0,8.0,222,285.0,379.0,3985.0,3777.0,4067.0,13,9,0.7238842146585408
450,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,119,4.3,568,173.0,131.0,116,4540.0,1018.0,4565.0,3763.0,2812.0,9,41,0.6442769192538681
451,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1999,97,4.0,1959,69.0,239.0,223,2438.0,2225.0,438.0,3904.0,1462.0,13,17,0.7594265998632626
452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,111,4.2,1505,349.0,87.0,34,3862.0,3861.0,3326.0,4690.0,3077.0,13,17,0.7019605279598253
453,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,116,3.4,262,251.0,240.0,187,3406.0,450.0,489.0,3825.0,3620.0,13,9,0.95864358983775
454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2017,140,3.8,1451,326.0,9.0,62,74.0,461.0,2246.0,944.0,3662.0,13,17,0.7300184220372085
455,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,157,3.9,896,350.0,241.0,224,687.0,370.0,4713.0,4585.0,4440.0,13,40,1.0503121830605766
456,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2009,130,4.2,1960,351.0,242.0,225,3859.0,3489.0,4831.0,4151.0,4684.0,5,4,0.546672273590534
457,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1961,191,4.3,1223,352.0,243.0,96,314.0,781.0,3505.0,729.0,4163.0,13,17,0.1903467469067202
458,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,148,3.8,862,62.0,9.0,2,4317.0,2854.0,661.0,1398.0,616.0,13,17,1.0670252129074895
459,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2011,158,3.9,146,230.0,244.0,19,765.0,379.0,2391.0,359.0,4854.0,13,20,0.7639966821799017
460,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1942,102,4.3,93,353.0,221.0,11,652.0,2868.0,3916.0,2990.0,2014.0,13,17,0.6803885489744195
461,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2008,152,4.5,69,249.0,73.0,11,345.0,2438.0,4668.0,341.0,1897.0,13,9,0.8415921773264093
462,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1974,202,4.6,458,354.0,245.0,13,493.0,1643.0,1975.0,784.0,3274.0,13,17,0.6823465509954043
463,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2011,118,3.7,1961,100.0,246.0,11,264.0,724.0,604.0,213.0,3732.0,13,17,0.7830414862396322
464,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1987,99,4.1,282,355.0,247.0,226,625.0,4854.0,4154.0,2381.0,3251.0,13,17,0.8036749191530407
465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1939,233,3.9,1404,356.0,221.0,130,3778.0,662.0,4800.0,3582.0,3536.0,13,17,1.3338606402215123
466,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2019,153,4.0,319,357.0,21.0,62,201.0,345.0,964.0,3821.0,4454.0,13,17,0.7074994646561529
467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,138,4.1,1523,358.0,248.0,227,2169.0,1076.0,651.0,3985.0,3621.0,13,17,0.7145217959267912
468,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,92,4.1,1248,129.0,114.0,9,126.0,2344.0,3304.0,532.0,2614.0,13,17,0.6452090839759761
469,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015,124,3.1,1962,292.0,9.0,83,263.0,3347.0,3068.0,4354.0,3317.0,13,17,0.9186677113308684
470,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1999,86,4.3,1752,171.0,165.0,228,658.0,4315.0,3492.0,4702.0,3561.0,13,17,0.6464357704110628
471,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,108,4.1,1415,178.0,8.0,229,245.0,573.0,770.0,2912.0,3788.0,13,9,0.6668588437496841
472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,141,3.8,1963,359.0,249.0,230,4288.0,3776.0,4296.0,4313.0,4525.0,24,21,
473,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,104,3.1,500,39.0,37.0,34,3169.0,3815.0,4583.0,4642.0,4752.0,13,17,0.921838453389473
474,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1994,103,4.3,23,305.0,208.0,192,1079.0,4018.0,420.0,4446.0,3726.0,4,14,0.6772475952135607
475,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2003,143,4.0,1487,360.0,250.0,43,58.0,2498.0,441.0,4705.0,1684.0,13,17,0.7596793196101935
476,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,103,4.2,853,361.0,251.0,13,734.0,3509.0,4757.0,4593.0,1927.0,13,17,0.6600941956379034
477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020,393,4.2,1438,362.0,252.0,231,450.0,1433.0,,,,13,17,0.7111958313473578
478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1966,83,4.4,620,310.0,253.0,194,1647.0,2785.0,4277.0,90.0,3785.0,1,20,0.625213444299486
479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,116,4.3,1500,363.0,254.0,232,155.0,4306.0,3440.0,4441.0,3484.0,31,37,0.8028073929224696
480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,129,4.2,346,279.0,255.0,96,784.0,4489.0,1635.0,1467.0,4602.0,13,17,0.7869193984909574
481,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1959,136,4.2,639,364.0,193.0,14,101.0,2049.0,332.0,3331.0,3095.0,13,17,0.6293454827238842
482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2023,113,3.5,331,71.0,256.0,233,3546.0,1234.0,3343.0,4495.0,3957.0,13,24,0.7092496065464701
483,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,133,3.5,862,365.0,9.0,2,4317.0,377.0,634.0,2479.0,616.0,13,17,0.767457835049087
484,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,95,3.8,1879,275.0,246.0,173,3055.0,4017.0,299.0,4026.0,1495.0,13,42,0.6348460176872509
485,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1994,101,3.4,1518,366.0,257.0,234,734.0,3716.0,3619.0,4245.0,4848.0,13,17,0.8108972960218861
486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,164,4.1,135,367.0,73.0,57,724.0,237.0,403.0,768.0,4854.0,13,40,0.8280125927446316
487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1984,108,3.9,260,68.0,59.0,235,513.0,2462.0,3893.0,2000.0,666.0,13,9,0.6494707956823784
488,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012,122,3.7,1964,368.0,33.0,156,708.0,487.0,784.0,4760.0,1891.0,13,17,0.9459744063715666
489,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,120,4.0,896,350.0,258.0,84,377.0,213.0,3367.0,1553.0,4360.0,13,17,0.9144449674697068
490,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,103,3.8,320,91.0,11.0,236,3687.0,1635.0,4631.0,2360.0,2106.0,13,17,0.7843850499237476
491,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2024,99,3.2,1440,369.0,259.0,13,261.0,3379.0,375.0,99.0,4622.0,13,17,0.6901701009759791
492,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,97,3.6,1965,370.0,260.0,43,830.0,462.0,3426.0,3837.0,254.0,13,17,0.6941245620866636
493,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,134,4.4,568,173.0,131.0,116,1157.0,3661.0,4855.0,3798.0,4014.0,9,41,0.658142643199607
494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,146,3.9,1868,371.0,15.0,101,213.0,4772.0,3347.0,160.0,562.0,13,17,0.8895458144467451
495,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,121,3.8,467,65.0,37.0,2,263.0,1028.0,768.0,658.0,708.0,13,17,0.7638109390256854
496,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,150,4.0,467,65.0,56.0,2,263.0,1028.0,768.0,766.0,4584.0,13,17,0.7835606953734751
497,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2001,147,4.3,126,38.0,36.0,173,609.0,4508.0,2519.0,3366.0,4833.0,13,42,0.759679357122032
498,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1991,130,4.2,556,372.0,73.0,14,524.0,1526.0,731.0,2015.0,1317.0,13,9,0.5981850639020115
499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,135,3.9,1661,373.0,75.0,34,4182.0,3672.0,1559.0,3598.0,1076.0,13,40,1.0353730550009053
500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,116,3.3,578,374.0,261.0,237,720.0,4579.0,3405.0,4236.0,3839.0,13,17,0.7360325018253495
501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,126,3.7,706,375.0,125.0,2,634.0,4862.0,890.0,92.0,4016.0,13,17,0.7442193972957619
502,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,115,3.0,192,376.0,2.0,238,536.0,3715.0,4517.0,137.0,4817.0,13,17,1.0683768574729502
503,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,117,3.7,1966,377.0,262.0,239,1087.0,4836.0,4624.0,1286.0,3598.0,13,17,0.6926911465332601
504,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2008,94,3.6,1967,378.0,65.0,240,4680.0,638.0,472.0,4078.0,4737.0,13,9,1.059549987039041
505,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,116,2.5,1968,379.0,263.0,241,637.0,3407.0,3946.0,1653.0,4692.0,13,17,0.7308193648925222
506,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019,137,4.0,42,16.0,114.0,168,569.0,97.0,410.0,4437.0,2864.0,13,9,0.8369501908686054
507,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2003,131,4.4,361,380.0,264.0,242,654.0,4049.0,3321.0,4112.0,3858.0,16,19,0.5823061621196507
508,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,161,3.6,320,11.0,11.0,11,3568.0,1468.0,1818.0,1604.0,300.0,13,9,0.7750544562898763
509,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,96,3.7,236,381.0,14.0,54,620.0,4218.0,335.0,71.0,3924.0,13,17,0.8479506150632258
510,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1975,100,4.0,729,382.0,265.0,243,1901.0,524.0,4460.0,1513.0,3385.0,13,9,0.9073565519581964
511,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1999,140,3.9,1307,383.0,149.0,244,201.0,92.0,329.0,285.0,774.0,13,17,0.7761588812576286
512,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2001,115,3.7,414,384.0,70.0,245,637.0,430.0,3734.0,4560.0,3680.0,13,17,0.9992517468247748
513,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,141,3.8,556,385.0,93.0,246,201.0,562.0,239.0,4352.0,4656.0,13,17,0.7033467665133766
514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,119,2.9,1892,62.0,2.0,2,427.0,3638.0,2088.0,4284.0,2042.0,13,17,0.7522587607058672
515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1958,128,4.2,639,386.0,193.0,13,394.0,3452.0,4181.0,4767.0,1080.0,13,17,0.7030685224971577
516,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,127,3.3,1037,149.0,120.0,13,4292.0,1923.0,1078.0,3605.0,3444.0,13,17,0.8214982176167442
517,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1962,135,4.7,785,343.0,266.0,247,18.0,3792.0,977.0,395.0,1641.0,9,41,0.5646801620553296
518,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,132,3.6,30,387.0,74.0,153,3983.0,48.0,487.0,142.0,778.0,13,17,0.7281602452212043
519,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019,132,3.1,445,388.0,63.0,20,3828.0,1210.0,3495.0,2802.0,3021.0,13,17,0.7623870268426542
520,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,128,3.5,192,223.0,147.0,2,536.0,249.0,4823.0,3438.0,4269.0,13,17,1.2720152773530335
521,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2022,130,3.7,1714,389.0,267.0,248,1273.0,3623.0,4268.0,3790.0,4079.0,13,17,0.7346086437258187
522,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,122,3.8,76,390.0,22.0,11,602.0,784.0,4397.0,3042.0,3731.0,13,40,1.166025394511353
523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1946,171,4.2,625,391.0,268.0,249,2920.0,3768.0,4483.0,4361.0,556.0,13,17,0.5670736994828462
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992,130,4.2,512,203.0,269.0,11,641.0,380.0,218.0,4686.0,2691.0,13,17,0.7670761351400848
525,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1997,93,3.8,409,143.0,90.0,43,3183.0,3557.0,3510.0,622.0,2681.0,13,17,0.7895725788616291
526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,112,4.1,1428,392.0,14.0,250,4076.0,3403.0,336.0,3651.0,3363.0,13,17,0.7338585262567779
527,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2022,130,3.7,2,393.0,75.0,251,3672.0,777.0,2779.0,4116.0,3861.0,13,24,0.8571605624832404
528,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2006,123,3.7,331,71.0,270.0,252,24.0,324.0,230.0,3927.0,3986.0,13,41,0.8413974352347086
529,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1974,130,4.3,298,394.0,203.0,13,93.0,4091.0,4402.0,4555.0,2214.0,13,17,0.7359796123672375
530,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1975,133,4.4,1572,395.0,227.0,253,93.0,664.0,3322.0,622.0,4387.0,13,17,0.7173290371685718
531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,93,3.4,1302,396.0,271.0,254,213.0,4219.0,4547.0,3433.0,3954.0,13,17,0.7453206389677872
532,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2003,110,3.8,578,397.0,272.0,13,100.0,9.0,4523.0,3688.0,3476.0,13,17,0.7414183612106071
533,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,124,3.3,993,128.0,58.0,2,317.0,4513.0,167.0,3479.0,1151.0,13,17,0.8007136450773776
534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2007,123,4.0,1036,398.0,191.0,51,3983.0,441.0,244.0,4270.0,756.0,13,42,0.7991570271331571
535,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019,95,3.5,83,304.0,103.0,255,648.0,3021.0,2452.0,4054.0,2820.0,13,17,0.7785340911523437
536,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020,78,3.8,1354,314.0,273.0,256,70.0,4238.0,3852.0,3506.0,3459.0,13,17,0.7265938307353391
537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990,120,3.7,414,399.0,12.0,117,4774.0,543.0,4837.0,2275.0,1866.0,13,17,0.8198062450550718
538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2013,126,4.0,617,400.0,274.0,221,602.0,97.0,4544.0,4104.0,4652.0,13,17,0.8036580877293561
539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2025,119,2.6,1969,401.0,262.0,2,73.0,237.0,4834.0,3871.0,3626.0,13,17,0.8093047003539182
540,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,115,2.8,588,387.0,82.0,2,531.0,659.0,576.0,404.0,359.0,13,17,0.7983430710345167
541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2013,91,3.5,1124,402.0,240.0,257,65.0,595.0,506.0,4731.0,3404.0,13,9,0.8538594110722928
542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1977,89,3.8,126,38.0,275.0,258,1184.0,811.0,3882.0,3586.0,3615.0,13,17,0.9354469259228908
543,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2023,102,3.3,1970,403.0,15.0,43,4328.0,4195.0,3928.0,3738.0,4576.0,13,17,0.7811623431810983
544,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2003,97,3.5,541,404.0,7.0,259,4175.0,60.0,4471.0,4626.0,4108.0,13,17,0.8501733684528208
545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,116,2.6,1942,405.0,125.0,19,4317.0,86.0,4628.0,4157.0,268.0,13,17,0.8384757373236497
546,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2022,159,3.3,251,406.0,276.0,11,2949.0,131.0,3312.0,3913.0,4467.0,13,7,0.8985892312612741
547,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1936,87,4.3,34,86.0,69.0,58,59.0,4469.0,3648.0,3699.0,2518.0,13,17,0.8363911913019866
548,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2010,98,4.1,1334,215.0,137.0,54,1477.0,3965.0,3178.0,2467.0,335.0,13,17,0.6943419484767779
549,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,137,3.7,361,380.0,277.0,11,494.0,4155.0,4079.0,706.0,476.0,13,17,0.7776764158946381
550,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2006,130,4.3,69,103.0,6.0,11,249.0,345.0,341.0,4450.0,825.0,13,9,0.7803995830384238
551,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2004,155,4.1,688,407.0,278.0,260,776.0,3329.0,4677.0,4193.0,4359.0,44,26,0.4264014327112209
552,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2021,128,4.1,1093,408.0,279.0,261,4384.0,2297.0,4635.0,4137.0,4856.0,14,15,0.7859844728791157
553,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,103,3.8,881,409.0,148.0,262,350.0,4439.0,4173.0,4457.0,4364.0,13,17,0.7217358863760668
554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,116,3.9,194,410.0,280.0,11,595.0,201.0,4843.0,71.0,543.0,13,17,0.7340993787317006
555,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2009,95,3.7,24,76.0,77.0,48,438.0,3642.0,4693.0,77.0,3848.0,13,17,0.8843552143395851
556,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,105,3.5,575,280.0,57.0,50,324.0,97.0,131.0,1087.0,515.0,13,17,0.8474462596943046
557,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,134,2.9,1971,411.0,14.0,2,97.0,2251.0,4591.0,3456.0,4247.0,13,17,0.8477599692266782
558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1979,162,4.4,739,412.0,281.0,263,4449.0,4303.0,2754.0,1434.0,4556.0,17,35,0.8547650540990767
559,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2021,95,3.7,968,413.0,282.0,9,4331.0,2802.0,4030.0,4790.0,1.0,13,17,0.7135270407655215
560,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,136,3.7,365,128.0,74.0,2,317.0,151.0,97.0,593.0,167.0,13,17,0.8768059298776084
561,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2007,157,4.0,146,179.0,283.0,13,455.0,706.0,3765.0,634.0,417.0,13,17,0.6386676269444396
562,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,111,3.3,1774,131.0,64.0,79,65.0,285.0,4067.0,637.0,3718.0,13,17,0.8058763116170767
563,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2014,113,3.8,1972,414.0,57.0,264,661.0,441.0,853.0,4518.0,3521.0,13,17,0.9021885416420564
